NU_CONTRATO;CO_PRODUTO;CO_UNIDADE;VR_EXPOSICAO;VR_PROVISAO;QT_DIAS_ATRASO
00000000000000000034;4826;3105;100389,92;30,12;0
00000000000000000035;4826;369;179931,41;179931,41;0
00000000000000000036;4826;1695;154482,13;46,34;0
00000000000000000037;4826;2097;94576,88;28,37;0
00000000000000000038;4826;314;75194,7;22,56;3
00000000000000000039;4826;2405;59988,86;29,99;0
00000000000000000040;4826;1589;393389,57;118,02;0
00000000000000000041;4826;65;90899,17;90,9;0
00000000000000000042;4826;1057;132001,07;132;0
00000000000000000043;4826;248;148758,32;44,63;0
00000000000000000044;4826;2405;229617,39;68,89;0
00000000000000000045;4826;2113;166801,77;50,04;0
00000000000000000046;4826;4707;166886,37;50,07;0
00000000000000000047;4826;735;250692,69;75,21;0
00000000000000000048;4826;1057;187617,15;93,81;0
00000000000000000049;4826;429;109353,67;32,81;0
00000000000000000050;4826;4033;125551,29;37,67;0
00000000000000000001;4827;2346;108327,76;324,98;0
00000000000000000002;4827;2346;92684,35;185,37;13
00000000000000000003;4827;4226;103576,95;3107,31;30
00000000000000000004;4827;4760;148511,52;44,55;0
00000000000000000005;4827;1340;147860,43;73,93;0
00000000000000000006;4827;80;124724,43;124,72;0
00000000000000000007;4827;1057;161356,74;161,36;0
00000000000000000008;4827;2182;156397,19;78,2;0
00000000000000000009;4827;674;76160,49;228,48;0
00000000000000000010;4827;1041;91577,01;5979,98;69
00000000000000000011;4827;2346;95344,67;3129,21;0
00000000000000000012;4827;1340;101535,13;152,3;0
00000000000000000013;4827;12;107251,3;53,63;0
00000000000000000014;4827;2346;82502,35;8250,24;139
00000000000000000015;4827;29;60752,78;151,88;0
00000000000000000016;4827;2346;125858,55;125,86;0
00000000000000000017;4827;12;108415,37;108,42;0
00000000000000000018;4827;1041;88456,12;11525,83;77
00000000000000000019;4827;4331;96035,6;5661,3;0
00000000000000000020;4827;674;75777,03;303,11;0
00000000000000000021;4827;429;177635,37;53,29;0
00000000000000000022;4827;3852;136778,26;41,03;0
00000000000000000023;4827;2346;120037,11;11737,23;0
00000000000000000024;4827;4331;88272,51;26,48;0
00000000000000000025;4827;2346;90093,7;180,19;0
00000000000000000026;4827;2346;114023,95;815,27;6
00000000000000000027;4827;2346;107754,4;614,2;0
00000000000000000028;4827;1340;152711,47;931,54;0
00000000000000000029;4827;12;115354,64;57,68;0
00000000000000000030;4827;2272;134805,76;202,21;0
00000000000000000031;4827;2346;90882,52;272,65;0
00000000000000000032;4827;369;130635,34;3919,06;74
00000000000000000033;4827;674;73863,17;147,73;0
00000000000000000034;4827;2346;103456,24;258,64;0
00000000000000000035;4827;674;61402,56;61,4;0
00000000000000000036;4827;1340;146475,41;366,19;0
00000000000000000037;4827;2346;104477,75;3134,33;85
00000000000000000038;4827;674;75943,49;151,89;0
00000000000000000039;4827;4760;172973,16;432,43;0
00000000000000000040;4827;1340;155070,97;1581,72;11
00000000000000000041;4827;4184;154926,54;1471,8;0
00000000000000000042;4827;29;130188,34;716,04;0
00000000000000000043;4827;1057;150589,91;150,59;0
00000000000000000044;4827;2346;123718,26;247,44;0
00000000000000000045;4827;1241;65987,89;329,94;0
00000000000000000046;4827;4331;91998,71;138;0
00000000000000000047;4827;1057;157056,52;769,58;0
00000000000000000048;4827;3852;153807,4;1438,1;0
00000000000000000049;4827;1340;142849,71;4285,49;0
00000000000000000050;4827;1041;89987,53;89,99;0
00000000000000000001;4828;7;420161,74;210,08;0
00000000000000000002;4828;7;117550,52;35,27;0
00000000000000000003;4828;7;403829,54;121,15;0
00000000000000000004;4828;7;281364,24;84,41;0
00000000000000000005;4828;935;146485,44;43,95;1
00000000000000000006;4828;935;383010,84;114,9;0
00000000000000000007;4828;935;45697,44;13,71;0
00000000000000000008;4828;3808;757623,53;227,29;0
00000000000000000009;4828;7;590495,38;177,15;0
00000000000000000010;4828;2908;381076,9;114,32;0
00000000000000000011;4828;1637;352346,06;105,7;0
00000000000000000012;4828;855;966018,68;289,81;0
00000000000000000013;4828;1386;6348,45;190,45;62
00000000000000000014;4828;37;192433,85;57,73;0
00000000000000000015;4828;7;635551,06;190,67;0
00000000000000000016;4828;7;336995,84;101,1;0
00000000000000000017;4828;36;176153,4;52,85;0
00000000000000000018;4828;7;1148443,65;36072,62;0
00000000000000000019;4828;7;446861,4;134,06;0
00000000000000000020;4828;1637;304270,14;91,28;0
00000000000000000021;4828;4520;707767,18;77925,17;77
00000000000000000022;4828;672;68742,72;20,62;0
00000000000000000023;4828;904;50168,79;15,05;0
00000000000000000024;4828;935;587761,98;176,33;0
00000000000000000025;4828;1637;666829,24;5001,22;7
00000000000000000026;4828;672;262048,5;131,02;0
00000000000000000027;4828;1637;422446,37;126,73;0
00000000000000000028;4828;7;357317,94;107,2;0
00000000000000000029;4828;1637;147334,54;44,2;0
00000000000000000030;4828;36;0;0;0
00000000000000000031;4828;729;160943,17;48,28;0
00000000000000000032;4828;369;0;0;0
00000000000000000033;4828;37;514411,83;154,32;0
00000000000000000034;4828;1590;414015,49;414,02;0
00000000000000000035;4828;37;371163,7;111,35;0
00000000000000000036;4828;37;464683,16;464,68;0
00000000000000000037;4828;935;415101,57;124,53;0
00000000000000000038;4828;1637;187403,02;56,22;0
00000000000000000001;4830;688;136146,21;1361,46;0
00000000000000000002;4830;2346;103939,55;1039,4;31
00000000000000000003;4830;1575;92227,77;46,11;0
00000000000000000004;4830;37;115082,66;460,33;0
00000000000000000005;4830;2346;119216,7;8962,71;0
00000000000000000006;4830;1851;81897,61;24,57;0
00000000000000000007;4830;1041;142920,05;71,46;0
00000000000000000008;4830;2346;55616,37;1668,49;0
00000000000000000009;4830;14;118807,73;3564,23;11
00000000000000000010;4830;369;80785,11;24,24;0
00000000000000000011;4830;630;70887,33;21,27;0
00000000000000000012;4830;2346;87826,12;219,57;3
00000000000000000013;4830;2346;86139,5;25,84;0
00000000000000000014;4830;688;155489,44;46,65;0
00000000000000000015;4830;4483;150613,34;150,61;0
00000000000000000016;4830;2346;93425,21;2380,47;0
00000000000000000017;4830;2346;109112,99;109,11;0
00000000000000000018;4830;219;107198,2;160,8;17
00000000000000000019;4830;1041;79329,27;158,66;0
00000000000000000020;4830;2346;27081,32;27,08;0
00000000000000000021;4830;2346;109233,42;32,77;0
00000000000000000022;4830;2272;142334,42;42,7;0
00000000000000000023;4830;2346;52343,5;15,7;0
00000000000000000024;4830;497;42917,74;42,92;20
00000000000000000025;4830;1575;0;0;0
00000000000000000026;4830;2346;88805,85;26,64;0
00000000000000000027;4830;2346;101751,24;7649,66;0
00000000000000000028;4830;539;60994,23;18,3;0
00000000000000000029;4830;2346;33962,25;33,96;0
00000000000000000030;4830;219;122665,38;122,67;0
00000000000000000031;4830;1851;74067,51;2222,03;12
00000000000000000032;4830;369;95308,96;648,1;0
00000000000000000033;4830;2346;52583,64;15,78;0
00000000000000000034;4830;2346;116539,11;116539,11;1722
00000000000000000035;4830;1041;152495,86;11464,64;56
00000000000000000036;4830;1575;103248,38;30,97;0
00000000000000000037;4830;2346;115442,52;115442,52;1306
00000000000000000038;4830;219;54364,73;16,31;0
00000000000000000039;4830;1041;150661,79;45,2;0
00000000000000000040;4830;219;49361,4;14,81;0
00000000000000000041;4830;1041;135064,93;135,06;0
00000000000000000042;4830;1340;131316,74;39,4;0
00000000000000000043;4830;2346;115335,85;8670,95;8
00000000000000000044;4830;2346;103530,84;103530,84;2013
00000000000000000045;4830;2346;38956,96;11,69;0
00000000000000000046;4830;219;111760,91;55,88;1
00000000000000000047;4830;2984;97047,91;29,11;0
00000000000000000048;4830;2346;101446,99;101446,99;944
00000000000000000049;4830;1851;116658,62;233,32;0
00000000000000000050;4830;1575;99833,91;249,58;0
00000000000000000001;4831;2525;234447,68;3240,07;0
00000000000000000002;4831;1500;115319,37;57,66;0
00000000000000000003;4831;2405;166554,8;83,28;0
00000000000000000004;4831;2295;304147,65;304,15;0
00000000000000000005;4831;1654;912101,43;912,1;0
00000000000000000006;4831;1575;47008,12;14,1;0
00000000000000000007;4831;725;141044,57;42,31;0
00000000000000000008;4831;3024;113441,27;34,03;0
00000000000000000009;4831;1589;20557,91;6,17;0
00000000000000000010;4831;35;324642,21;97,39;0
00000000000000000011;4831;1575;106970,05;32,09;0
00000000000000000012;4831;2346;107227,68;53,61;0
00000000000000000013;4831;3829;263006,78;7890,2;0
00000000000000000014;4831;1500;221830,81;1774,65;0
00000000000000000015;4831;3459;90994,5;27,3;0
00000000000000000016;4831;2281;170720,46;85,36;0
00000000000000000017;4831;419;471961,61;10033,9;0
00000000000000000018;4831;1569;189462,95;56,84;0
00000000000000000019;4831;3136;470802,61;141,24;0
00000000000000000020;4831;3101;233808,57;350,71;0
00000000000000000021;4831;425;189148,61;56,74;0
00000000000000000022;4831;1449;517622,84;2070,49;0
00000000000000000023;4831;454;175482;52,64;0
00000000000000000024;4831;1340;173634,44;173,63;0
00000000000000000025;4831;2262;200769,25;401,54;0
00000000000000000026;4831;2978;201401,08;60,42;0
00000000000000000027;4831;3024;225254,42;225,25;0
00000000000000000028;4831;465;196911,73;59,07;0
00000000000000000029;4831;411;123393,19;37,02;0
00000000000000000030;4831;3068;165789,04;9537,84;10
00000000000000000031;4831;465;181403,97;54,42;1
00000000000000000032;4831;425;126419,32;37,93;0
00000000000000000033;4831;1681;293472;88,04;0
00000000000000000034;4831;1464;171404,3;5142,13;11
00000000000000000035;4831;4065;181434,11;181,43;0
00000000000000000036;4831;1340;128590,69;38,58;0
00000000000000000037;4831;419;90053,29;27,02;0
00000000000000000038;4831;2881;101928,23;30,58;0
00000000000000000039;4831;921;377818,87;113,35;0
00000000000000000040;4831;194;295529,98;8865,9;0
00000000000000000041;4831;446;214215,05;64,26;0
00000000000000000042;4831;1500;211113,16;211,11;0
00000000000000000043;4831;270;361086,9;1769,33;0
00000000000000000044;4831;90;55565,87;16,67;0
00000000000000000045;4831;16;175088,88;87,54;0
00000000000000000046;4831;2978;84448,38;25,33;0
00000000000000000047;4831;14;353853,23;1415,41;0
00000000000000000048;4831;647;191848,7;57,55;0
00000000000000000049;4831;1569;102478,2;3508,85;60
00000000000000000050;4831;412;208242,06;62,47;0
00000000000000000001;4836;2387;72958099,81;1316164,12;0
00000000000000000001;4852;3009;9707,73;9707,73;2211
00000000000000000002;4852;3009;3115,63;3115,63;2454
00000000000000000003;4852;3009;13609,75;13609,75;2138
00000000000000000004;4852;3009;4731,6;4731,6;3023
00000000000000000005;4852;3009;8988,32;8988,32;1566
00000000000000000006;4852;3009;6895,88;6895,88;2155
00000000000000000007;4852;3009;5976,51;5976,51;2687
00000000000000000008;4852;3009;23366,17;23366,17;2190
00000000000000000009;4852;3009;29520,08;29520,08;1965
00000000000000000010;4852;3009;7737,64;7737,64;3247
00000000000000000011;4852;3009;5067,04;25,34;0
00000000000000000012;4852;3009;55323,46;55323,46;625
00000000000000000013;4852;3009;14591,91;14591,91;1370
00000000000000000014;4852;3009;0;0;0
00000000000000000015;4852;3009;5319,87;5319,87;2372
00000000000000000016;4852;3009;22407,81;22407,81;2876
00000000000000000017;4852;3009;12601,84;12601,84;2113
00000000000000000018;4852;3009;5172,46;5172,46;373
00000000000000000019;4852;3009;7819,87;7819,87;3146
00000000000000000020;4852;3009;15371,13;15371,13;1014
00000000000000000021;4852;3009;1805,5;1805,5;402
00000000000000000022;4852;3009;15783,24;15783,24;2629
00000000000000000023;4852;3009;22153,82;22153,82;1822
00000000000000000024;4852;3009;15766,91;15766,91;1623
00000000000000000025;4852;3009;10023,67;10023,67;3139
00000000000000000026;4852;3009;18285,37;18285,37;1782
00000000000000000027;4852;3009;10723,87;10723,87;3212
00000000000000000028;4852;3009;16656,31;16656,31;3310
00000000000000000029;4852;3009;7652,02;7652,02;2426
00000000000000000030;4852;3009;27379,28;27379,28;2288
00000000000000000031;4852;3009;2448,3;2448,3;3131
00000000000000000032;4852;3009;6216,94;6216,94;2106
00000000000000000033;4852;3009;4796,51;4796,51;1214
00000000000000000034;4852;3009;19173,3;19173,3;2043
00000000000000000035;4852;3009;6980,68;6980,68;1125
00000000000000000036;4852;3009;9617,52;9617,52;2078
00000000000000000037;4852;3009;9893,99;9893,99;1560
00000000000000000038;4852;3009;10116,39;10116,39;2894
00000000000000000039;4852;3009;11588,69;11588,69;1041
00000000000000000040;4852;3009;20267,61;20267,61;2340
00000000000000000041;4852;3009;7804,76;7804,76;3175
00000000000000000042;4852;3009;26529,47;26529,47;1244
00000000000000000043;4852;3009;7045,03;7045,03;3000
00000000000000000044;4852;3009;6438,05;6438,05;1966
00000000000000000045;4852;3009;6862,8;6862,8;627
00000000000000000046;4852;3009;14251,56;14251,56;2005
00000000000000000047;4852;3009;3026,55;3026,55;797
00000000000000000048;4852;3009;15284,82;15284,82;1301
00000000000000000049;4852;3009;7384,5;7384,5;2043
00000000000000000050;4852;3009;1680,43;1680,43;2228
00000000000000000001;4854;3009;8003,62;202,33;0
00000000000000000002;4854;3009;4456,18;112,65;0
00000000000000000003;4854;3009;4966,24;125,55;0
00000000000000000004;4854;3009;3709,72;3709,72;1760
00000000000000000005;4854;3009;622,83;15,75;0
00000000000000000006;4854;3009;811,48;20,51;0
00000000000000000007;4854;3009;1765,84;44,64;0
00000000000000000008;4854;3009;5787,35;5787,35;1181
00000000000000000009;4854;3009;4780,8;120,86;0
00000000000000000010;4854;3009;431,51;10,91;0
00000000000000000011;4854;3009;33221,96;839,85;0
00000000000000000012;4854;3009;1147,48;29,01;0
00000000000000000013;4854;3009;3290,45;83,18;0
00000000000000000014;4854;3009;34,66;0,88;0
00000000000000000015;4854;3009;409,25;10,35;0
00000000000000000016;4854;3009;41,48;1,05;0
00000000000000000017;4854;3009;2237,29;56,56;0
00000000000000000018;4854;3009;2537,46;64,15;0
00000000000000000019;4854;3009;693,49;693,49;874
00000000000000000020;4854;3009;457,85;11,57;0
00000000000000000021;4854;3009;357,38;9,03;0
00000000000000000022;4854;3009;493,96;12,49;0
00000000000000000023;4854;3009;6710,96;169,65;0
00000000000000000024;4854;3009;6343,77;160,37;0
00000000000000000025;4854;3009;5169,04;130,67;0
00000000000000000026;4854;3009;3791,15;95,84;0
00000000000000000027;4854;3009;777,55;19,66;0
00000000000000000028;4854;3009;314,54;7,95;0
00000000000000000029;4854;3009;0;0;0
00000000000000000030;4854;3009;2090,97;52,86;0
00000000000000000031;4854;3009;2038,72;203,87;83
00000000000000000032;4854;3009;3268,31;82,62;0
00000000000000000033;4854;3009;296,46;7,49;0
00000000000000000034;4854;3009;1134,61;28,68;0
00000000000000000035;4854;3009;459,02;11,6;0
00000000000000000036;4854;3009;2218,45;56,08;0
00000000000000000037;4854;3009;895,19;22,63;0
00000000000000000038;4854;3009;576,4;14,57;0
00000000000000000039;4854;3009;3305,37;83,56;0
00000000000000000040;4854;3009;2593,57;65,57;0
00000000000000000041;4854;3009;1659,71;1659,71;1817
00000000000000000042;4854;3009;608,77;15,39;0
00000000000000000043;4854;3009;303,37;303,37;510
00000000000000000044;4854;3009;1830,97;1830,97;965
00000000000000000045;4854;3009;217,3;5,49;0
00000000000000000046;4854;3009;58649,42;1482,66;6
00000000000000000047;4854;3009;893,38;22,58;0
00000000000000000048;4854;3009;32339,71;817,55;0
00000000000000000049;4854;3009;1204,22;30,44;0
00000000000000000050;4854;3009;407,53;10,3;0
00000000000000000001;4860;2387;0;0;0
00000000000000000002;4860;2387;0;0;0
00000000000000000003;4860;2387;0;0;0
00000000000000000004;4860;2387;0;0;0
00000000000000000005;4860;2387;0;0;0
00000000000000000006;4860;2387;0;0;0
00000000000000000007;4860;2387;6574529,2;1972,36;0
00000000000000000008;4860;2387;0;0;0
00000000000000000009;4860;2387;0;0;0
00000000000000000010;4860;2387;0;0;0
00000000000000000011;4860;2387;0;0;0
00000000000000000012;4860;2387;0;0;0
00000000000000000013;4860;2387;0;0;0
00000000000000000014;4860;2387;0;0;0
00000000000000000015;4860;2387;21137980,41;6341,39;0
00000000000000000016;4860;2387;0;0;0
00000000000000000017;4860;2387;0;0;0
00000000000000000018;4860;2387;0;0;0
00000000000000000019;4860;2387;0;0;0
00000000000000000020;4860;2387;0;0;0
00000000000000000021;4860;2387;0;0;0
00000000000000000022;4860;2387;0;0;0
00000000000000000023;4860;2387;6270203,87;1881,06;0
00000000000000000024;4860;2387;0;0;0
00000000000000000025;4860;2387;21590344,13;6477,1;0
00000000000000000026;4860;2387;0;0;0
00000000000000000027;4860;2387;0;0;0
00000000000000000028;4860;2387;0;0;0
00000000000000000029;4860;2387;0;0;0
00000000000000000030;4860;2387;11336342,87;3400,9;0
00000000000000000031;4860;2387;21098040,76;6329,41;0
00000000000000000032;4860;2387;0;0;0
00000000000000000033;4860;2387;0;0;0
00000000000000000034;4860;2387;0;0;0
00000000000000000035;4860;2387;0;0;0
00000000000000000036;4860;2387;0;0;0
00000000000000000037;4860;2387;0;0;0
00000000000000000038;4860;2387;0;0;0
00000000000000000039;4860;2387;0;0;0
00000000000000000040;4860;2387;0;0;0
00000000000000000001;4866;4144;540110294,62;270055147,31;0
